| objname   | ra     | dec    |
| char      | double | double |
pgc48319       204.941      -48.2991
pgc48284       204.843      -36.6031
pgc47927       203.875      -74.6513
pgc47851       203.673      -33.5195
pgc47857       203.683       51.6093
pgc47749       203.383       38.6054
pgc46982       201.453      -11.6105
pgc46739       200.718       35.1549
pgc46669       200.478      -25.4951
pgc46578       200.193       22.3950
pgc46520       200.061      -47.6815
pgc46530       200.077       50.7204
pgc46448       199.873      -15.1295
pgc46312       199.465      -26.7966
pgc46257       199.270       37.9524
pgc46083       198.750      -17.2680
pgc45977       198.441      -49.4546
pgc45802       197.929       35.9607
pgc45562       197.156      -49.5063
pgc45452       196.846       17.7912
pgc45403       196.717      -37.5654
pgc45300       196.392      -15.7503
pgc45153       196.007      -27.8580
pgc44996       195.595      -49.4780
pgc44414       194.537       14.8588
pgc43987       193.740       1.97838
pgc43892       193.554       45.0089
pgc43854       193.497       29.7886
pgc43580       192.923       13.0950
pgc43392       192.442       11.2249
pgc43287       192.194      -42.1913
pgc43183       191.935       12.1334
pgc43148       191.817       11.7603
pgc43130       191.747      -41.1735
pgc43013       191.406       13.3286
pgc42980       191.299       10.3243
pgc42982       191.314       7.61568
pgc42870       191.019       13.2508
pgc42842       190.950       8.76061
pgc42796       190.836       8.95184
pgc42801       190.846       14.1727
pgc42758       190.759       11.6980
pgc42771       190.784       14.5201
pgc42783       190.803      -52.7970
pgc42737       190.712       12.3088
pgc42724       190.689       3.43059
pgc42593       190.410       31.9930
pgc42537       190.292       8.00397
pgc42553       190.330       6.52322
pgc42513       190.239       15.2753
pgc42449       190.100       2.60849
pgc42454       190.108       4.05028
pgc42400       189.981       11.8579
pgc42388       189.948      -52.2294
pgc42350       189.863       11.7766
pgc42357       189.875       12.6810
pgc42332       189.816       11.2697
pgc42242       189.616       14.0773
pgc42248       189.634       10.3766
pgc42211       189.540       13.5808
pgc42193       189.501       14.1789
pgc42120       189.309      -10.4979
pgc42132       189.322       10.8879
pgc42135       189.341       38.7466
pgc42136       189.342       12.2873
pgc42084       189.196       14.7401
pgc42091       189.213       12.9588
pgc42062       189.135       13.7484
pgc42072       189.153       14.2258
pgc42024       189.048      -28.0316
pgc41945       188.883       16.6121
pgc41966       188.872       50.8010
pgc41917       188.811       12.2375
pgc41937       188.867       14.2614
pgc41907       188.782       13.5645
pgc41863       188.688       16.0243
pgc41805       188.568       16.0580
pgc41761       188.482       5.71859
pgc41762       188.484       10.5781
pgc41695       188.326       2.04668
pgc41699       188.337       7.85447
pgc41712       188.360       6.61659
pgc41664       188.287       10.8364
pgc41541       188.039       12.8387
pgc41502       187.975       5.17222
pgc41516       188.003       12.6203
pgc41469       187.913       10.8406
pgc41454       187.882       11.6031
pgc41458       187.889       12.0640
pgc41422       187.819      -37.5514
pgc41433       187.832       12.6117
pgc41345       187.686       13.7997
pgc41356       187.697       7.60576
pgc41358       187.704       13.2239
pgc41370       187.732       14.7738
pgc41336       187.661       15.6079
pgc41273       187.545       12.1956
pgc41209       187.434       12.8055
pgc41211       187.436       15.0247
pgc41174       187.384       13.5105
pgc41182       187.397       13.2087
pgc41167       187.370       12.4963
pgc41120       187.277       14.0051
pgc41059       187.178       12.5499
pgc41068       187.187       12.8099
pgc40946       187.002       11.9500
pgc40948       187.008       15.4447
pgc40957       187.021       13.5782
pgc40963       187.031       8.81391
pgc40899       186.920       15.9451
pgc40881       186.895       15.7398
pgc40840       186.842       12.0688
pgc40841       186.848       12.3316
pgc40848       186.856       13.7510
pgc40803       186.791       8.38990
pgc40810       186.799       8.83991
pgc40769       186.735       12.9616
pgc40732       186.683       10.9048
pgc40712       186.645       9.98214
pgc40672       186.583       12.5102
pgc40651       186.540       13.6731
pgc40611       186.482       12.7698
pgc40617       186.495       15.2772
pgc40582       186.444      -36.2341
pgc40553       186.414       14.1487
pgc40554       186.412       7.73247
pgc40540       186.395       15.1945
pgc40511       186.347       14.8037
pgc40479       186.305       13.0254
pgc40483       186.279       61.6575
pgc40435       186.221       9.49377
pgc40437       186.225       7.55709
pgc40444       186.234       11.8322
pgc40424       186.199       8.99153
pgc40393       186.128     0.0711500
pgc40335       186.052       11.5297
pgc40279       185.969       13.8825
pgc40175       185.764       5.78594
pgc40177       185.770       8.33345
pgc40083       185.601       15.4708
pgc40058       185.562       14.1423
pgc40037       185.527       6.78245
pgc39971       185.424       15.0759
pgc39996       185.458       9.73919
pgc39946       185.372       28.3690
pgc39934       185.314       58.0851
pgc39905       185.303       8.96319
pgc39910       185.313       13.3464
pgc39861       185.203       6.72365
pgc39866       185.218       5.23197
pgc39804       185.096       6.13494
pgc39825       185.128       13.5192
pgc39788       185.067       5.03931
pgc39785       185.073       48.1376
pgc39757       185.015       6.01096
pgc39766       185.036       9.46790
pgc39685       184.896       6.45324
pgc39692       184.904       15.1623
pgc39653       184.836       6.70528
pgc39638       184.802       12.8521
pgc39610       184.758       13.9825
pgc39561       184.666       13.5983
pgc39564       184.676       5.66570
pgc39515       184.575       4.40221
pgc39438       184.429       28.2018
pgc39421       184.372       14.8862
pgc39340       184.165       8.83444
pgc39286       184.048       11.3606
pgc39309       184.096       7.80028
pgc39243       183.949       52.1257
pgc39227       183.917       15.0056
pgc39187       183.828       20.6407
pgc39164       183.786       14.9719
pgc39140       183.757       35.9650
pgc39151       183.764      -34.8665
pgc39037       183.459      -52.3152
pgc39041       183.472       7.45445
pgc38970       183.269       15.8931
pgc38980       183.295       7.21952
pgc38910       183.122      -36.7686
pgc38926       183.150       6.50212
pgc38893       183.079       15.4831
pgc38844       182.941       13.0241
pgc38825       182.845       50.2696
pgc38779       182.727       15.9463
pgc38771       182.704       15.2526
pgc38664       182.434       39.1258
pgc38482       181.857       65.4130
pgc38026       180.657      -24.3020
pgc37862       180.147       47.7742
pgc37771       179.871       42.3492
pgc37753       179.832      -34.9213
pgc37755       179.839      -34.9177
pgc37688       179.622       40.4445
pgc37301       178.433       7.79234
pgc37179       177.992       61.9317
pgc37188       178.116       22.1930
pgc37121       177.919      -30.0919
pgc36977       177.513      -28.6714
pgc36429       175.878       53.1870
pgc36357       175.581       57.8959
pgc35723       173.516      -27.1528
pgc35672       173.314       32.5775
pgc35564       172.996       40.2337
pgc35565       173.008       14.6108
pgc35526       172.852       35.9466
pgc35474       172.647       39.4167
pgc35443       172.537       36.0156
pgc35384       172.318       20.5857
pgc35385       172.319       20.5882
pgc35380       172.309       20.5808
pgc35182       171.573      -37.9106
pgc34985       170.914       53.8303
pgc34876       170.545       59.8706
pgc34801       170.384       39.2996
pgc34791       170.376       57.6890
pgc34792       170.364       57.7685
pgc34671       169.952       55.7226
pgc34574       169.619      -32.8860
pgc34469       169.338       31.2468
pgc34366       169.020      -76.2162
pgc33698       166.911       18.4534
pgc33553       166.474       60.3747
pgc33544       166.436       44.8325
pgc33285       165.501       39.3185
pgc33216       165.257      -43.6777
pgc33123       164.952       29.6553
pgc32631       163.095       32.6373
pgc32617       163.070       36.5947
pgc32339       162.221      -46.0350
pgc31881       160.526      -22.1043
pgc31491       159.212      -26.0411
pgc31281       158.601      -46.5597
pgc31199       158.323      -43.0789
pgc31094       157.982      -35.4098
pgc30748       156.831      -25.5490
pgc30114       154.679       46.0457
pgc29947       153.889      -45.1328
pgc29782       153.382       13.6261
pgc29604       152.567       62.9138
pgc29470       152.037      -26.1616
pgc29401       151.749      -64.3656
pgc29319       151.472      -44.2279
pgc29331       151.508      -67.0640
pgc29320       151.460      -44.2228
pgc28789       149.504       47.3245
pgc28744       149.338      -41.5908
pgc28641       148.951       16.4135
pgc28594       148.730       56.6078
pgc28311       147.571       27.3048
pgc28135       146.889      -18.7224
pgc28086       146.721       31.7958
pgc27992       146.455       30.5340
pgc27626       145.191       32.4725
pgc27595       145.082       47.7772
pgc27182       143.508       55.2412
pgc27183       143.510       55.2398
pgc27167       143.464       10.1593
pgc27104       143.190      -33.2446
pgc26904       142.274       66.4581
pgc26708       141.324      -34.0991
pgc26586       140.821       51.9730
pgc26273       139.553       7.30480
pgc26163       139.105       43.0054
pgc26026       138.459      -69.6449
pgc25858       137.561       59.9542
pgc25503       136.294      -25.7758
pgc25089       134.006      -37.1968
pgc25002       133.592       58.9676
pgc24966       133.635      -32.9375
pgc24978       133.463       73.5332
pgc24885       132.894      -21.6469
pgc24590       131.284      -33.7948
pgc24579       131.251       30.5409
pgc24245       129.431       51.6417
pgc24181       129.133       61.7113
pgc24039       128.487      -21.8850
pgc24048       128.513       25.5858
pgc24049       128.524       60.1306
pgc24014       128.420       38.6497
pgc23999       128.351       54.7722
pgc23943       128.057       55.8659
pgc23808       127.270      -3.84095
pgc23809       127.272       73.6291
pgc23740       126.997      -30.5481
pgc23558       125.966      -25.8382
pgc23428       125.255      -23.7797
pgc23332       124.811      -25.1880
pgc23298       124.679       58.9612
pgc23302       124.685      -29.5891
pgc23229       124.338       24.9627
pgc23218       124.250      -25.3702
pgc23164       123.965       17.0237
pgc22886       122.318      -25.4860
pgc22808       121.876      -27.5089
pgc22559       120.620      -22.7457
pgc22560       120.635      -34.5020
pgc22069       118.259       53.0231
pgc21844       117.057      -18.6385
pgc21822       116.967      -18.7486
pgc21817       117.004       85.5518
pgc21815       116.892      -41.4520
pgc20981       111.412       9.18306
pgc20867       110.722      -32.0929
pgc20637       109.656      -29.3743
pgc20042       105.609      -28.7100
pgc19985       105.020      -32.6173
pgc19917       104.320      -26.9009
pgc19885       104.021      -26.2806
pgc19862       103.857      -26.7600
pgc19680       102.481       61.6225
pgc19645       102.185      -32.0990
pgc19617       101.915      -26.7495
pgc19609       101.877       5.66542
pgc19551       101.418      -27.6991
pgc19555       101.437      -27.7168
pgc19483       100.785       22.8739
pgc19405       100.114      -27.0393
pgc19351       99.6020      -59.8538
pgc19275       98.6951      -30.9789
pgc18915       95.7456       73.7233
pgc18839       95.1256      -57.4952
pgc18580       92.7775      -28.7059
pgc17426       83.3231       79.3720
pgc17378       82.7697       55.8306
pgc17193       80.6238      -60.1064
pgc16345       73.9295      -56.2344
