| objname   | ra     | dec    |
| char      | double | double |
pgc27468       144.585      -33.8628
pgc27431       144.464      -62.1511
pgc3529827       141.069       34.5088
pgc27164       143.439       51.9194
pgc27197       143.551      -20.8589
pgc27129       143.312      -37.8664
pgc27149       143.391      -25.7890
pgc27019       142.789      -59.7998
pgc26971       142.553      -63.0875
pgc3530514       143.023       8.43943
pgc26997       142.651      -12.0341
pgc3530522       143.033       8.44218
pgc26956       142.494      -62.1833
pgc26888       142.110      -60.8018
pgc26900       142.184      -60.8555
pgc26921       142.338      -60.6946
pgc3530770       143.701       10.2783
pgc3530772       143.702       10.2808
pgc26768       141.582      -28.0352
pgc26642       141.026       62.0298
pgc26647       141.070       17.8071
pgc26662       141.132      -63.2440
pgc3531497       145.512      0.339210
pgc26492       140.432       71.5442
pgc26514       140.519       71.8440
pgc26383       139.981      -68.9090
pgc26326       139.718       50.1879
pgc26114       138.902      -63.0696
pgc26051       138.617      -33.9558
pgc25958       138.118       35.0538
pgc25943       138.053      -30.9110
pgc25768       137.285       26.6031
pgc3534011       153.215       12.6659
pgc3534506       154.565       41.3978
pgc3534510       154.576       41.4575
pgc3534521       154.598       41.4489
pgc3534528       154.610       41.4199
pgc25443       135.898      -67.9692
pgc25448       135.952       69.4872
pgc25257       134.944      -29.3683
pgc25189       134.493      -24.8181
pgc25045       133.816      -32.0466
pgc24959       133.374      -59.2171
pgc3536122       157.137       42.6689
pgc24936       133.223       51.3966
pgc24875       132.812       71.8523
pgc24872       132.790      -35.0934
pgc24588       131.275      -31.3395
pgc24543       131.092      -34.6941
pgc24544       131.096      -23.2137
pgc24558       131.129      -20.3504
pgc3537201       158.672       11.2066
pgc24473       130.700       72.9764
pgc24488       130.816      -33.5688
pgc24454       130.635      -19.8722
pgc24405       130.261      -33.0528
pgc3537486       159.098       12.6967
pgc24367       130.017       58.8817
pgc24370       130.015      -34.4063
pgc24355       129.938      -23.4588
pgc24295       129.655       61.4435
pgc24225       129.330      -20.9401
pgc24074       128.684       84.3201
pgc3538371       160.529       13.7503
pgc23977       128.239      -22.9008
pgc23979       128.243       61.8041
pgc23961       128.412       85.9825
pgc3538900       161.949       12.5708
pgc3538908       161.961       12.5922
pgc3538913       161.966       12.5745
pgc5065114       319.905      0.634550
pgc23732       126.951       73.6513
pgc5065115       259.091       26.3014
pgc23658       126.492      -11.7792
pgc5065116       234.803       17.5430
pgc5065117       260.933       31.7215
pgc23392       125.090       54.1392
pgc23344       124.843      -85.1432
pgc23291       124.626      -25.4108
pgc23234       124.362      -24.6811
pgc5065118       150.321       14.1278
pgc23020       123.210      -27.5534
pgc22973       122.915      -69.6521
pgc22858       122.175      -61.6739
pgc22799       121.832      -61.7203
pgc22748       121.547      -3.28286
pgc22736       121.497      -27.3974
pgc5065119       324.791       10.7130
pgc22578       120.696      -12.3178
pgc3542333       169.727       13.1061
pgc3542345       169.741       13.0834
pgc22327       119.514       56.6804
pgc3542510       170.059       13.0034
pgc3542513       170.062       12.9842
pgc5065120       248.040       21.4171
pgc22316       119.552       85.7167
pgc22319       119.497      -14.2841
pgc22167       118.725       72.6119
pgc5065121       240.053       31.9132
pgc3543194       171.529       43.5867
pgc3543197       171.535       43.5797
pgc5065122       228.934       4.47896
pgc22050       118.159       73.5026
pgc22031       117.978       73.0157
pgc5065123       184.604      0.397060
pgc21886       117.301      -26.3931
pgc21863       117.183      -26.2466
pgc21882       117.290       55.6047
pgc21775       116.726      -38.3034
pgc5065124       328.621       8.41927
pgc21730       116.435       4.98135
pgc3544108       173.301       1.14018
pgc3544129       173.328       47.0607
pgc5065125       201.102       2.49789
pgc21644       115.787       3.94968
pgc21533       115.064      -70.6434
pgc21479       114.684       2.21765
pgc5065126       66.1828       26.6699
pgc5065127       148.091       18.0623
pgc21429       114.404      -52.3052
pgc21360       113.935      -46.5555
pgc21369       114.051      -69.7963
pgc21353       113.898       41.9636
pgc21291       113.472       37.0259
pgc21303       113.553       4.54640
pgc21210       113.108       86.6668
pgc3545156       175.324       47.6873
pgc21175       112.672      -62.0266
pgc21076       112.077      -62.8940
pgc20920       111.038      -36.7650
pgc5065128       3.64815      -10.5996
pgc20825       110.539      -29.2354
pgc20717       110.123      -62.0539
pgc20560       109.163      -35.3734
pgc20564       109.211      -24.7203
pgc3546492       178.420       47.8657
pgc20546       109.092      -35.5026
pgc20477       108.695      -29.7530
pgc20491       108.778       85.7747
pgc5065129       127.653       11.9799
pgc20416       108.301       12.2660
pgc20367       107.938      -26.6584
pgc3547078       179.714       42.7187
pgc20287       107.458      -27.5749
pgc20249       107.263      -28.4862
pgc20049       105.688      -29.4283
pgc20037       105.529      -28.4575
pgc19993       105.073      -30.1637
pgc19945       104.620      -28.7677
pgc3547872       181.363       12.5453
pgc19804       103.374       14.7289
pgc19733       102.838      -29.5929
pgc19644       102.315       83.7993
pgc19661       102.333      -26.4412
pgc19607       101.848      -26.7363
pgc3548599       182.646       58.3039
pgc19583       101.655      -26.7807
pgc19542       101.358      -26.6601
pgc19503       100.935      -27.2665
pgc19508       100.969      -64.2427
pgc19461       100.592      -26.8931
pgc19492       100.833      -35.1580
pgc3549017       183.454       13.4301
pgc19265       98.5294      -25.6821
pgc19234       98.2167      -25.7224
pgc19161       97.6201       39.5038
pgc3549868       185.813       11.3638
pgc3549871       185.834       11.3757
pgc3549969       186.263       12.8970
pgc3550015       186.451       12.6610
pgc18983       96.1621      -22.5972
pgc3550406       187.618       41.6895
pgc3550409       187.624       41.6545
pgc3550422       187.644       41.6404
pgc3550423       187.644       41.6421
pgc3550441       187.698       12.3884
pgc3550861       188.909       12.2687
pgc18686       93.7566       87.7142
pgc3551022       189.439       11.8168
pgc3551266       190.245       11.9172
pgc18487       92.2356      -29.1572
pgc5065130       22.0663       6.06545
pgc18458       92.0459       34.2636
pgc3551826       192.606       47.0256
pgc18331       90.7656      -20.2966
pgc18222       90.1053      -21.6714
pgc18096       88.9271       3.39190
pgc5065132       262.484       26.6886
pgc18066       88.5611      -51.9765
pgc18028       88.0389      -18.0236
pgc17968       87.6060       49.7137
pgc5065133       210.436       3.61908
pgc17574       85.0746      -17.8361
pgc17430       83.2886      -78.0193
pgc17409       83.0770      -17.2240
pgc17359       82.5474       55.8708
pgc17311       81.8625      -63.5046
pgc17074       79.6573      -14.1503
pgc5065134       121.460       43.2259
pgc16806       77.1234       44.3475
pgc16737       76.5379      -55.6139
pgc16426       74.5256       41.1716
pgc5065077       257.052       61.3507
pgc16289       73.5692       1.66739
pgc3557252       208.099       39.6931
pgc16146       72.7170      -4.89257
pgc16158       72.8011       42.8990
pgc3557334       208.360       40.2912
pgc3557542       208.897       40.4491
pgc15963       71.5245       31.3809
pgc15689       69.4601      -20.0648
pgc15710       69.6309      -19.9687
pgc5065078       116.859       43.5113
pgc15263       67.3501       70.4244
pgc15212       67.1654       70.3472
pgc14937       65.3332       36.7601
pgc14947       65.3955      -59.3361
pgc14807       64.3552       2.37103
pgc14785       64.2137       2.57208
pgc14531       62.1220       69.6726
pgc14500       61.9014      -21.4311
pgc5065079       321.612     -0.769000
pgc5065080       121.564       11.6509
pgc14125       59.0233      -49.4776
pgc4588633       267.339       20.7829
pgc13943       57.5619       70.0947
pgc3167912       233.641       15.1970
pgc4588634       268.954       18.3360
pgc13745       56.2397      -52.9454
pgc13761       56.3244      -51.9973
pgc4588458       163.647       17.3066
pgc5065081       31.3139       3.40256
pgc13693       55.9398       68.3013
pgc5065082       237.659       12.2888
pgc4588569       218.905       13.0389
pgc13578       55.4550       77.0078
pgc13512       55.0788      -15.5303
pgc13501       55.0322       66.7129
pgc13369       54.3758      -51.2514
pgc13372       54.3923      -51.1892
pgc13327       54.1706      -57.3538
pgc13301       54.0565       67.5646
pgc13189       53.4601       68.3805
pgc5065083       317.244     -0.454400
pgc5065084       319.084       6.94322
pgc12876       51.7353       68.5812
pgc12699       50.9227      -53.1668
pgc12578       50.3330       41.9320
pgc12519       50.1375       41.5741
pgc12468       50.0421       41.3512
pgc12471       50.0508       41.3669
pgc12395       49.8546      -13.9897
pgc12332       49.6881       41.4887
pgc12316       49.6498       41.4772
pgc5065085       126.474       10.5129
pgc12270       49.4982       41.5203
pgc5065075       174.791       55.6667
pgc11942       48.1199      -35.5879
pgc11875       47.7476       38.6591
pgc11827       47.4767      -39.9718
pgc11846       47.5539       40.7657
pgc11771       47.2281       41.4669
pgc11789       47.3222       38.6494
pgc11648       46.5550       41.8490
pgc11586       46.1833       54.1131
pgc11463       45.5933       51.9696
pgc11383       45.1938       43.1625
pgc11204       44.4739       11.1829
pgc11163       44.2982       45.1434
pgc11004       43.7743       66.4018
pgc5065557       135.997       21.9794
pgc5065558       175.064       17.7947
pgc10102       40.0395      -56.3429
pgc9403       37.0732       30.6945
pgc3571265       248.602       21.5381
pgc8852       34.8176       31.3986
pgc3572641       252.712       20.6369
pgc8537       33.4379       4.10231
pgc8566       33.5394      -6.80632
pgc3573276       254.541       22.9905
pgc8196       32.2344       7.97136
pgc8173       32.1348       6.32375
pgc3577163       135.063       35.7221
pgc8121       31.9269       75.1613
pgc3577181       141.428       11.4334
pgc3577201       146.725      0.508160
pgc3577390       198.217       40.5436
pgc8075       31.7553       8.13042
pgc7952       31.3132       6.10696
pgc7472       29.6098       71.1189
pgc7327       29.2804       11.5289
pgc7237       29.0500       5.58852
pgc6832       27.7829      -9.79198
pgc5679       22.9036      -6.89375
pgc5363       21.6388       39.8810
pgc4661       19.4670      -36.3131
pgc3689       15.4959      -6.38662
pgc82994       157.029      -35.5895
pgc2348       9.78420       58.5939
pgc2205       9.24615      -29.5498
pgc83007       157.100      -35.5730
pgc1774       7.20855       32.1739
pgc1745       7.08480      -49.0755
pgc1680       6.83460      -47.3364
pgc83024       157.188      -35.5777
pgc268      0.967200       30.2786
pgc171      0.587700       77.2569
pgc83029       157.221      -35.5477
pgc5064818       3.83610       1.07686
pgc5064822       358.656    -0.0837800
pgc5065683       23.9241       28.8210
pgc83130       157.606      -35.2217
pgc83132       157.630      -35.3850
pgc83133       157.633      -35.2440
pgc5065645       157.293      -35.6556
pgc5065647       157.557      -35.4162
pgc5065648       157.639      -35.4441
pgc5065649       157.656      -35.4524
pgc83028       157.221      -35.5928
pgc83040       157.258      -35.5670
pgc83041       157.262      -35.6747
pgc83053       157.312      -35.4320
pgc83098       157.511      -35.4090
pgc83116       157.580      -35.5813
pgc83120       157.587      -35.5919
pgc83121       157.591      -35.2025
