| objname   | ra     | dec    |
| char      | double | double |
pgc4720574       198.125       15.3211
pgc4767447       350.931       14.4282
pgc50925       213.830       36.2022
pgc721       2.57460      -18.2650
pgc8332       32.6832       6.75880
pgc10813       42.7689       4.45353
pgc11774       47.2365      -2.95531
pgc19459       100.566       75.6277
pgc22192       118.858      -21.3414
pgc24242       129.423       51.6524
pgc27602       145.113       48.3377
pgc28225       147.322       69.4222
pgc29086       150.650      -6.01353
pgc31442       159.100       12.7067
pgc34466       169.324      -27.8225
pgc37857       180.133      -24.7239
pgc39432       184.391       22.5403
pgc39641       184.809       13.8823
pgc42607       190.470       41.2738
pgc43124       191.736       51.6134
pgc44102       194.019       3.81278
pgc47846       203.665      -12.3306
pgc49901       210.267      -30.3272
pgc52249       219.311      -18.6787
pgc63612       296.222      -28.1898
pgc64176       302.339      -6.28753
pgc66992       323.691      -13.5009
pgc67871       330.497      -12.1907
pgc67892       330.590      -18.9165
pgc68878       336.688       16.1839
pgc69339       339.338      -8.46110
pgc70596       347.500       18.4481
pgc6294       25.6377       18.3057
pgc12636       50.5946      -37.3976
pgc12846       51.6180      -21.3556
pgc13398       54.5272      -35.4399
pgc26142       139.011       52.8410
pgc38624       182.343       13.9924
pgc40425       186.201       18.1951
pgc43301       192.225      -41.3185
pgc44087       193.957      -12.0553
pgc51431       216.020       33.0475
pgc56337       238.580      0.543030
pgc61404       271.497       18.5872
pgc70175       344.802       13.6059
pgc143      0.492450      -15.4609
pgc474       1.58280      -41.5000
pgc621       2.05635      -34.5787
pgc627       2.08695      -29.9153
pgc701       2.48475      -24.9638
pgc800       2.85345      -41.3983
pgc929       3.50925       48.2349
pgc930       3.51645      -23.1821
pgc1014       3.72330      -39.1966
pgc1034       3.85470      -21.4445
pgc1440       5.60955      -53.6479
pgc1525       6.01170       16.4864
pgc1651       6.69330      -33.6770
pgc1665       6.76215       11.5838
pgc1777       7.26720       43.4308
pgc1851       7.59105      -33.2440
pgc1952       8.00880      -64.2534
pgc2071       8.63610      -30.0179
pgc2081       8.69475      -8.39646
pgc2121       8.87955       36.5019
pgc2142       8.94435      -25.3741
pgc2436       10.1460       83.2225
pgc2437       10.1460      -13.8728
pgc2445       10.1839      -63.4407
pgc2478       10.3622      -21.0481
pgc2526       10.5613      -18.1617
pgc2544       10.6346       40.5719
pgc2578       10.7652      -22.2476
pgc2666       11.4165       38.0392
pgc2699       11.5548       19.4899
pgc2758       11.7856      -20.7605
pgc2789       11.8879      -25.2884
pgc2881       12.3379      -18.0753
pgc2902       12.4571      -21.0130
pgc2933       12.6024      -19.9064
pgc2980       12.7580      -7.05706
pgc3085       13.1583      -72.8002
pgc3089       13.1764      -31.2058
pgc3238       13.7231      -37.6845
pgc3526       14.7416      -18.7427
pgc3528       14.7594       48.0189
pgc3589       15.0388      -33.7090
pgc3635       15.2309       47.6820
pgc3743       15.7143      -65.6100
pgc3792       15.9797       21.8878
pgc3844       16.1991       2.11773
pgc3853       16.2703      -6.21243
pgc3974       16.8435       16.6840
pgc3980       16.8526      -69.8774
pgc4524       18.8189      -1.62626
pgc4540       18.8768     -0.860920
pgc4601       19.1134       33.4277
pgc4777       19.9368       3.40987
pgc4948       20.4492       17.5924
pgc4979       20.5378      0.945760
pgc5198       21.1461       7.72117
pgc5218       21.1910       9.99421
pgc5264       21.3222       9.26406
pgc5375       21.6762      -25.3149
pgc5589       22.4993       40.9738
pgc5619       22.6189      -22.6672
pgc5643       22.7302       17.1885
pgc5663       22.8363      -6.86805
pgc5761       23.1772       18.3171
pgc5766       23.2166      -7.03169
pgc5792       23.3236       13.3322
pgc5896       23.7713      -41.4368
pgc5897       23.7737      -7.34041
pgc6110       24.7773      -7.51259
pgc6150       24.9365       15.8995
pgc6174       25.0429       15.9050
pgc6337       25.8122       19.9747
pgc6354       25.9008       15.6936
pgc6430       26.2661      -43.5985
pgc6675       27.3129       20.7111
pgc6699       27.3824       32.5891
pgc6719       27.4470       21.9708
pgc6793       27.6738       21.7599
pgc6826       27.7666      -9.70235
pgc6830       27.7761      -44.4447
pgc6983       28.2522      -13.7386
pgc7324       29.2461      -11.7806
pgc7663       30.3006       19.6751
pgc7849       30.9364       16.0309
pgc8279       32.5257      -32.9399
pgc8480       33.2278      -19.3169
pgc8557       33.5149       27.8769
pgc8602       33.7386      -20.2118
pgc8851       34.8116      -18.9320
pgc8862       34.8717      -21.4354
pgc8974       35.4020      -5.52139
pgc9057       35.7690      -21.2339
pgc9126       36.1033      -2.16238
pgc9236       36.4618       18.4963
pgc9273       36.5905      -24.2904
pgc9354       36.8877      -10.1658
pgc9447       37.2450       28.1439
pgc9510       37.4753       25.2563
pgc9843       38.8661      -9.35642
pgc9888       39.0674       25.4236
pgc9892       39.1478       59.6546
pgc9962       39.4491      -61.3403
pgc10074       39.9972      -34.4492
pgc10122       40.1000      -8.43363
pgc10217       40.4772       59.6032
pgc10488       41.5796      -30.2750
pgc10496       41.6049     -0.498680
pgc10507       41.6413     -0.247110
pgc10956       43.6092       42.6501
pgc10965       43.6395      -18.6350
pgc11139       44.2090      -54.5706
pgc11202       44.4723      -2.34654
pgc11282       44.6974       75.7445
pgc11336       44.9608       2.77133
pgc11359       45.0921      -17.1525
pgc11368       45.1536       49.0437
pgc11371       45.1560       40.2514
pgc11420       45.4002      -14.8366
pgc11479       45.6567      -22.8672
pgc11480       45.6603      -18.8978
pgc11527       45.9105      -15.6138
pgc11543       46.0183       74.4444
pgc11552       45.9958       43.3983
pgc11595       46.2759      -45.9621
pgc11638       46.5125      -15.6113
pgc11643       46.5414       42.3720
pgc11819       47.4393      -20.5792
pgc11836       47.5050      -53.3358
pgc11851       47.5800      -22.4058
pgc11856       47.6010      -33.1542
pgc11984       48.2697      -57.3571
pgc12007       48.3832      -25.7252
pgc12011       48.4194      -25.1902
pgc12041       48.5385      -2.82254
pgc12181       49.2222      -35.5414
pgc12285       49.5623      -27.6104
pgc12286       49.5650      -66.4976
pgc12309       49.6367      -25.8356
pgc12373       49.8093      -19.1001
pgc12390       49.8555      -49.5998
pgc12404       49.8942      -32.4650
pgc12412       49.9213      -19.4111
pgc12460       50.0292      -52.1858
pgc12514       50.0988       17.2957
pgc12651       50.6739      -37.2082
pgc12691       50.9052      -35.7784
pgc12737       51.1067      -21.5439
pgc12783       51.2868      -36.3631
pgc12807       51.4161      -52.7855
pgc12825       51.5094      -32.8945
pgc12838       51.5717      -21.3353
pgc12848       51.6342      -35.7137
pgc12868       51.7482       72.8521
pgc12878       51.8251      -34.5264
pgc12916       52.0251      -8.38838
pgc12917       52.0273      -32.2861
pgc12923       52.0818      -31.0681
pgc12952       52.2032      -35.1782
pgc13028       52.6457      -34.8540
pgc13058       52.7844      -36.2901
pgc13059       52.7836      -33.6284
pgc13084       52.8534      -35.3311
pgc13089       52.8776      -30.2132
pgc13090       52.8808      -51.9049
pgc13097       52.9485      -35.0519
pgc13106       52.9819      -31.3383
pgc13115       53.0304       47.7941
pgc13122       53.0809      -17.7190
pgc13146       53.1987      -34.2387
pgc13157       53.2781      -34.8070
pgc13163       53.3027      -50.4143
pgc13177       53.3913      -33.5732
pgc13179       53.4016      -36.1405
pgc13190       53.4489      -19.4920
pgc13197       53.4736      -31.1941
pgc13230       53.6229      -35.5465
pgc13252       53.7467      -35.1711
pgc13255       53.7553      -24.9332
pgc13266       53.8202      -35.2656
pgc13267       53.8191      -35.2263
pgc13277       53.8789      -34.4471
pgc13281       53.8880      -32.4649
pgc13299       54.0159      -35.4412
pgc13318       54.1149      -34.9761
pgc13321       54.1321      -35.2952
pgc13322       54.1314      -43.9569
pgc13333       54.1924      -35.9992
pgc13335       54.1978      -34.7396
pgc13343       54.2262      -35.3746
pgc13344       54.2378      -35.5066
pgc13354       54.2874      -35.1951
pgc13360       54.2988      -35.7460
pgc13368       54.3680      -24.5013
pgc13384       54.4567       72.5714
pgc13399       54.5382      -34.5186
pgc13404       54.5568      -33.1273
pgc13418       54.6212      -35.4506
pgc13419       54.6237      -23.0275
pgc13429       54.6871      -44.1007
pgc13433       54.7162      -35.5942
pgc13434       54.7171      -26.3379
pgc13458       54.8470      -31.3214
pgc13470       54.8786      -18.6882
pgc13498       55.0097       71.4058
pgc13505       55.0494      -18.5804
pgc13534       55.1755      -37.5109
pgc13550       55.2651      -33.7795
pgc13586       55.5064      -47.2221
pgc13602       55.5479      -29.8934
pgc13609       55.5808      -35.3928
pgc13611       55.5956      -35.1535
pgc13633       55.6422       71.3079
pgc13638       55.7046      -22.1084
pgc13646       55.7338      -12.9165
pgc13671       55.8442      -33.9400
pgc13695       55.9381      -80.1053
pgc13712       56.0016       69.3235
pgc13738       56.2083      -21.9207
pgc13753       56.2650      -35.9727
pgc13758       56.3088      -36.9368
pgc13794       56.4787      -36.3569
pgc13805       56.5572      -36.6964
pgc13809       56.5791      -34.9436
pgc13853       56.8548      -68.2207
pgc13854       56.8922      -38.5766
pgc13864       56.9694      -36.4717
pgc13880       57.0864       70.1329
pgc13912       57.2823      -48.8582
pgc13926       57.4261      -26.9935
pgc13931       57.4584      -71.6346
pgc13950       57.6530      -35.9094
pgc13998       58.0038      -33.4676
pgc13999       58.0017      -83.8313
pgc14071       58.5732      -36.9708
pgc14077       58.6187      -35.9672
pgc14149       59.2514       16.5232
pgc14169       59.4277      -48.9115
pgc14190       59.5941      -44.4669
pgc14216       59.7547       79.5562
pgc14236       59.9077      -67.6357
pgc14241       59.9604       67.1436
pgc14391       60.9761      -43.3488
pgc14397       61.0113      -54.1000
pgc14407       61.1056      -36.1806
pgc14432       61.2665       70.9966
pgc14458       61.5003      -17.7754
pgc14514       62.0316      -17.1929
pgc14526       62.1006      -47.8970
pgc14582       62.4660      -56.1185
pgc14638       63.0180      -32.8741
pgc14659       63.1800      -57.7377
pgc14695       63.4196      -31.6453
pgc14757       63.9381      -55.5923
pgc14765       64.0437      -55.7800
pgc14818       64.4369      -50.1644
pgc14824       64.4764      -55.9328
pgc14897       65.0016      -54.9378
pgc14936       65.3070      -21.8458
pgc14965       65.4951      -56.9748
pgc15018       65.8629       75.2956
pgc15153       66.9087      -55.0277
pgc15439       68.0146       63.6161
pgc15455       68.0682      -49.6758
pgc15597       68.9192      -21.9881
pgc15650       69.2383      -52.1756
pgc15749       69.9036      -53.0127
pgc15917       71.1186       75.6397
pgc15967       71.5569       76.4184
pgc16030       71.9821       74.9287
pgc16050       72.0994      -59.8004
pgc16120       72.4817      -31.9656
pgc16172       72.8718      -61.6509
pgc16199       72.9905      -33.1793
pgc16201       73.0230      -28.5922
pgc16282       73.5564      -53.3610
pgc16517       74.9919      -26.0249
pgc16709       76.3102      -37.9807
pgc16761       76.7372      -59.7271
pgc16772       76.8834      -11.6516
pgc16849       77.5187      -36.9600
pgc16850       77.5209      -14.9499
pgc16875       77.7831      -9.38884
pgc16906       78.0136      -15.6878
pgc16911       78.0690      -57.3991
pgc16957       78.5605       62.5806
